,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
41502,44.0,4,107683.0,8,11.0,2,3,5,4,0,4386.0,0.0,40.0,39,0
41503,42.0,4,270324.0,11,9.0,2,3,0,2,1,0.0,0.0,40.0,23,1
41504,47.0,7,304512.0,12,14.0,0,4,1,4,1,0.0,0.0,50.0,39,0
41505,34.0,4,167049.0,9,13.0,2,9,5,4,0,0.0,0.0,20.0,39,0
41506,39.0,5,88973.0,15,10.0,2,4,0,4,1,0.0,0.0,84.0,39,0
41507,52.0,4,210736.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,39,0
41508,21.0,7,73514.0,11,9.0,4,8,3,1,0,0.0,0.0,40.0,39,1
41509,57.0,6,75785.0,11,9.0,2,7,0,4,1,0.0,0.0,70.0,39,1
41510,71.0,6,137723.0,11,9.0,2,7,0,4,1,1455.0,0.0,3.0,39,1
41511,28.0,4,220043.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,0
41512,21.0,7,132247.0,15,10.0,4,10,3,4,0,0.0,0.0,35.0,39,1
41513,38.0,4,65390.0,2,8.0,0,3,1,4,1,0.0,0.0,40.0,39,1
41514,21.0,0,177144.0,15,10.0,4,0,3,1,1,0.0,0.0,22.0,19,1
41515,47.0,2,358668.0,9,13.0,0,10,1,4,1,0.0,0.0,48.0,39,1
41516,85.0,4,188328.0,12,14.0,6,10,1,4,0,0.0,0.0,5.0,39,1
41517,53.0,4,350510.0,4,3.0,2,14,0,4,1,0.0,0.0,40.0,39,1
41518,54.0,1,72257.0,11,9.0,2,7,0,4,1,7688.0,0.0,40.0,39,0
41519,53.0,4,183668.0,11,9.0,2,3,0,4,1,3464.0,0.0,34.0,39,1
41520,46.0,4,168262.0,9,13.0,2,1,0,4,1,0.0,0.0,40.0,39,0
41521,46.0,4,153536.0,15,10.0,2,4,0,4,1,3103.0,0.0,40.0,39,0
41522,36.0,4,189703.0,11,9.0,2,6,0,4,1,0.0,0.0,60.0,39,0
41523,73.0,2,147703.0,11,9.0,6,8,1,4,0,0.0,0.0,15.0,39,1
41524,23.0,4,173670.0,9,13.0,2,4,5,4,0,0.0,0.0,45.0,39,1
41525,42.0,4,231832.0,15,10.0,2,7,5,4,0,0.0,0.0,45.0,39,0
41526,39.0,4,33223.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,0
41527,34.0,4,130021.0,11,9.0,2,14,0,4,1,0.0,0.0,48.0,39,1
41528,57.0,6,50990.0,15,10.0,0,14,1,4,1,0.0,0.0,40.0,39,1
41529,49.0,6,308241.0,11,9.0,2,12,5,4,0,0.0,0.0,60.0,39,1
41530,20.0,4,254025.0,15,10.0,4,6,3,4,1,0.0,0.0,40.0,39,1
41531,45.0,4,377622.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,39,1
41532,64.0,4,217802.0,11,9.0,6,3,1,4,0,0.0,0.0,40.0,39,1
41533,19.0,4,39477.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,39,1
41534,19.0,4,138946.0,5,4.0,4,3,3,4,1,0.0,0.0,40.0,39,1
41535,17.0,4,35603.0,2,8.0,4,12,3,4,0,0.0,0.0,20.0,39,1
41536,67.0,4,142624.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,0,1
41537,22.0,4,92609.0,11,9.0,4,3,4,4,1,0.0,0.0,50.0,39,1
41538,41.0,6,111232.0,15,10.0,2,4,0,4,1,0.0,0.0,50.0,39,1
41539,22.0,4,203518.0,9,13.0,4,12,1,4,0,0.0,0.0,45.0,39,1
41540,38.0,2,233571.0,9,13.0,4,10,1,4,0,0.0,0.0,40.0,39,1
41541,40.0,6,45093.0,12,14.0,2,10,0,4,1,0.0,0.0,50.0,39,1
41542,23.0,4,175431.0,11,9.0,4,7,1,4,1,2174.0,0.0,40.0,39,1
41543,90.0,4,225063.0,11,9.0,2,3,0,1,1,0.0,0.0,40.0,35,1
41544,18.0,4,391495.0,15,10.0,4,12,3,4,0,0.0,0.0,25.0,39,1
41545,31.0,4,162312.0,9,13.0,4,10,1,1,1,0.0,0.0,35.0,30,1
41546,34.0,6,151733.0,8,11.0,2,4,0,4,1,0.0,0.0,55.0,39,1
41547,44.0,4,172026.0,11,9.0,2,12,0,2,1,0.0,0.0,40.0,39,0
41548,17.0,4,323164.0,0,6.0,4,3,3,3,0,0.0,0.0,35.0,8,1
41549,67.0,0,129824.0,5,4.0,6,0,1,4,0,0.0,0.0,6.0,39,1
41550,21.0,4,203715.0,11,9.0,4,14,3,4,1,0.0,0.0,40.0,39,1
41551,57.0,4,156040.0,4,3.0,5,3,1,2,1,0.0,0.0,40.0,39,1
41552,26.0,4,186168.0,9,13.0,4,4,3,4,0,0.0,0.0,40.0,39,1
41553,33.0,4,154227.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,39,0
41554,43.0,4,141327.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,39,1
41555,35.0,4,103925.0,12,14.0,4,10,1,4,0,0.0,0.0,35.0,39,1
41556,46.0,4,118633.0,11,9.0,0,10,1,4,0,0.0,0.0,80.0,39,1
41557,48.0,4,207540.0,9,13.0,4,3,1,4,1,99999.0,0.0,60.0,39,0
41558,52.0,6,106728.0,7,12.0,0,12,4,4,1,0.0,0.0,40.0,39,1
41559,28.0,4,192237.0,15,10.0,4,12,3,4,1,0.0,0.0,35.0,39,1
41560,35.0,4,132879.0,8,11.0,2,1,0,4,1,15024.0,0.0,40.0,22,0
41561,17.0,4,148345.0,1,7.0,4,11,3,4,0,0.0,0.0,40.0,39,1
41562,47.0,6,326292.0,9,13.0,2,5,0,4,1,0.0,0.0,60.0,39,0
41563,38.0,4,33975.0,9,13.0,2,13,0,4,1,0.0,0.0,45.0,39,1
41564,34.0,4,112115.0,9,13.0,4,10,1,4,1,0.0,0.0,40.0,39,0
41565,36.0,4,129357.0,15,10.0,0,1,4,4,0,0.0,0.0,40.0,39,1
41566,47.0,4,175958.0,15,10.0,5,8,1,4,1,0.0,0.0,21.0,39,1
41567,58.0,4,125317.0,10,16.0,2,10,0,4,1,0.0,0.0,60.0,39,0
41568,46.0,4,424934.0,0,6.0,6,8,1,4,0,0.0,0.0,40.0,32,1
41569,28.0,4,204648.0,11,9.0,5,8,4,2,0,0.0,0.0,20.0,39,1
41570,46.0,4,186256.0,15,10.0,2,12,0,4,1,0.0,1902.0,55.0,39,0
41571,35.0,2,126569.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41572,27.0,4,89813.0,9,13.0,4,10,1,4,0,0.0,0.0,40.0,39,1
41573,41.0,4,149576.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,0
41574,22.0,4,220426.0,9,13.0,4,1,3,4,1,0.0,0.0,40.0,39,1
41575,20.0,4,72055.0,15,10.0,4,7,1,4,0,0.0,0.0,40.0,39,1
41576,32.0,4,94939.0,15,10.0,2,7,0,4,1,0.0,0.0,48.0,39,1
41577,29.0,1,104917.0,15,10.0,4,6,3,4,1,0.0,0.0,44.0,39,1
41578,23.0,4,314645.0,7,12.0,4,1,1,4,0,0.0,0.0,15.0,39,1
41579,81.0,6,108604.0,0,6.0,2,5,0,4,1,0.0,0.0,45.0,39,1
41580,17.0,4,153542.0,0,6.0,4,12,3,4,0,0.0,0.0,20.0,39,1
41581,40.0,4,226902.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,0
41582,19.0,4,450200.0,15,10.0,4,8,3,4,1,0.0,0.0,30.0,39,1
41583,50.0,6,279129.0,12,14.0,2,4,0,4,1,0.0,0.0,20.0,39,1
41584,42.0,4,242619.0,15,10.0,2,3,0,4,1,0.0,0.0,45.0,39,1
41585,18.0,5,357223.0,0,6.0,4,8,3,4,1,0.0,0.0,16.0,39,1
41586,38.0,4,206951.0,15,10.0,4,3,3,4,1,0.0,0.0,40.0,39,1
41587,67.0,4,70737.0,6,5.0,6,6,4,4,0,0.0,0.0,32.0,39,1
41588,55.0,4,200939.0,11,9.0,2,3,0,4,1,0.0,0.0,48.0,39,0
41589,46.0,5,192128.0,14,15.0,2,10,0,4,1,0.0,0.0,45.0,39,0
41590,31.0,4,188798.0,12,14.0,2,4,5,4,0,0.0,0.0,40.0,39,0
41591,23.0,0,202920.0,7,12.0,4,0,3,4,0,0.0,0.0,30.0,39,1
41592,30.0,4,205407.0,11,9.0,0,6,2,4,1,0.0,0.0,40.0,39,1
41593,23.0,0,24008.0,15,10.0,4,0,3,4,1,0.0,1719.0,40.0,39,1
41594,52.0,4,172962.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,0
41595,63.0,2,83791.0,11,9.0,2,1,5,4,0,0.0,0.0,45.0,39,1
41596,69.0,4,304838.0,11,9.0,2,14,0,4,1,0.0,0.0,28.0,39,1
41597,40.0,4,165858.0,7,12.0,4,12,1,4,1,0.0,0.0,80.0,39,0
41598,33.0,4,110592.0,2,8.0,2,7,0,4,1,0.0,0.0,40.0,39,1
41599,81.0,4,164416.0,14,15.0,2,12,0,4,1,0.0,0.0,45.0,39,0
41600,71.0,4,345339.0,8,11.0,2,7,0,4,1,0.0,0.0,28.0,39,1
41601,26.0,4,129806.0,0,6.0,4,6,3,4,1,0.0,0.0,40.0,39,1
41602,51.0,2,205100.0,12,14.0,2,10,5,4,0,0.0,0.0,32.0,39,0
41603,26.0,2,250551.0,11,9.0,2,3,3,2,1,0.0,0.0,40.0,39,1
41604,56.0,6,285832.0,12,14.0,2,12,5,4,0,0.0,0.0,70.0,39,1
41605,18.0,4,338717.0,1,7.0,4,6,1,3,1,0.0,0.0,25.0,39,1
41606,43.0,7,187802.0,15,10.0,5,3,1,4,1,0.0,0.0,37.0,39,1
41607,46.0,4,215895.0,12,14.0,4,4,1,4,1,4787.0,0.0,60.0,39,0
41608,30.0,4,100135.0,9,13.0,4,12,2,4,0,0.0,0.0,40.0,39,1
41609,34.0,4,137616.0,6,5.0,4,12,4,2,0,0.0,0.0,35.0,39,1
41610,36.0,4,341672.0,11,9.0,3,1,2,1,1,0.0,0.0,60.0,19,1
41611,44.0,4,322044.0,15,10.0,0,7,3,2,1,0.0,0.0,40.0,39,1
41612,38.0,4,149347.0,15,10.0,4,1,1,4,1,0.0,0.0,48.0,39,1
41613,43.0,6,293809.0,14,15.0,2,10,0,4,1,0.0,0.0,20.0,39,1
41614,46.0,2,93639.0,9,13.0,0,10,4,4,0,0.0,0.0,40.0,39,1
41615,22.0,0,166297.0,15,10.0,4,0,3,1,1,0.0,0.0,20.0,39,1
41616,61.0,4,167840.0,11,9.0,2,6,0,4,1,0.0,2002.0,38.0,39,1
41617,31.0,4,180656.0,9,13.0,4,8,1,4,1,0.0,0.0,40.0,0,1
41618,41.0,6,197176.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,39,1
41619,25.0,4,207965.0,9,13.0,4,8,1,4,0,0.0,0.0,60.0,39,1
41620,34.0,1,23940.0,15,10.0,0,4,1,0,1,0.0,0.0,40.0,39,1
41621,39.0,4,67433.0,8,11.0,4,10,1,4,0,4650.0,0.0,32.0,39,1
41622,20.0,4,190916.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,39,1
41623,45.0,4,235892.0,15,10.0,0,8,1,4,0,0.0,0.0,32.0,39,1
41624,18.0,4,240767.0,11,9.0,4,8,1,4,0,0.0,0.0,30.0,39,1
41625,27.0,4,194515.0,15,10.0,0,8,4,2,0,0.0,0.0,37.0,39,1
41626,33.0,4,156464.0,0,6.0,4,5,1,4,1,0.0,0.0,40.0,39,1
41627,42.0,4,117728.0,11,9.0,0,3,1,4,1,0.0,0.0,50.0,39,1
41628,49.0,5,195727.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,39,1
41629,36.0,4,133454.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,1
41630,28.0,4,191177.0,8,11.0,0,10,4,4,0,0.0,1726.0,40.0,39,1
41631,56.0,7,71075.0,7,12.0,0,1,1,4,0,0.0,0.0,30.0,39,1
41632,18.0,4,233740.0,1,7.0,4,12,3,4,0,0.0,0.0,18.0,39,1
41633,65.0,4,185455.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,39,0
41634,17.0,4,141445.0,0,6.0,4,8,3,4,1,0.0,0.0,30.0,39,1
41635,27.0,4,131712.0,9,13.0,2,4,0,4,1,0.0,1485.0,50.0,39,0
41636,23.0,4,210338.0,9,13.0,4,1,3,2,0,0.0,0.0,30.0,39,1
41637,39.0,4,465334.0,1,7.0,0,5,4,4,1,0.0,0.0,1.0,39,1
41638,46.0,4,168069.0,11,9.0,2,14,0,4,1,0.0,0.0,45.0,39,1
41639,32.0,4,80557.0,11,9.0,2,4,0,4,1,0.0,0.0,70.0,39,1
41640,34.0,4,110622.0,9,13.0,4,1,4,1,0,0.0,0.0,40.0,30,1
41641,26.0,4,40255.0,8,11.0,4,5,3,4,1,0.0,0.0,40.0,39,1
41642,80.0,0,402748.0,11,9.0,6,0,1,4,0,0.0,0.0,14.0,2,1
41643,61.0,4,97030.0,0,6.0,0,1,1,4,0,0.0,0.0,36.0,39,1
41644,19.0,0,39477.0,15,10.0,4,0,2,4,1,0.0,0.0,40.0,39,1
41645,31.0,6,152351.0,8,11.0,2,12,0,4,1,0.0,0.0,48.0,39,1
41646,56.0,1,229939.0,11,9.0,0,10,1,4,1,0.0,0.0,40.0,39,1
41647,23.0,4,131230.0,11,9.0,4,8,3,4,1,0.0,0.0,20.0,39,1
41648,48.0,4,182211.0,15,10.0,2,14,0,4,1,0.0,0.0,45.0,39,1
41649,73.0,4,57435.0,15,10.0,2,12,0,4,1,0.0,0.0,20.0,39,0
41650,29.0,0,225654.0,11,9.0,4,0,1,2,1,0.0,0.0,40.0,39,1
41651,28.0,4,252424.0,8,11.0,4,14,3,2,1,0.0,0.0,40.0,1,1
41652,48.0,0,155509.0,1,7.0,0,0,4,2,0,0.0,0.0,10.0,14,1
41653,41.0,4,29591.0,8,11.0,4,3,1,4,1,0.0,0.0,42.0,39,1
41654,28.0,4,101774.0,15,10.0,2,4,0,4,1,0.0,1848.0,50.0,39,0
41655,37.0,2,74194.0,8,11.0,2,4,0,4,1,0.0,0.0,45.0,39,1
41656,20.0,4,171156.0,15,10.0,4,12,4,4,0,0.0,0.0,35.0,39,1
41657,45.0,4,145637.0,8,11.0,4,12,1,4,0,14344.0,0.0,48.0,39,0
41658,34.0,4,172714.0,9,13.0,2,4,0,4,1,0.0,0.0,45.0,39,0
41659,72.0,4,188528.0,8,11.0,2,1,0,4,1,0.0,0.0,45.0,2,0
41660,54.0,1,89705.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,0
41661,24.0,4,165107.0,9,13.0,4,4,3,4,0,0.0,0.0,40.0,39,1
41662,23.0,4,347873.0,7,12.0,4,10,1,1,0,0.0,0.0,30.0,40,1
41663,21.0,0,298342.0,15,10.0,4,0,3,4,1,0.0,0.0,40.0,39,1
41664,49.0,2,53482.0,15,10.0,0,1,4,2,0,0.0,0.0,40.0,39,1
41665,45.0,4,162958.0,11,9.0,5,8,1,4,0,0.0,0.0,35.0,39,1
41666,41.0,6,366483.0,11,9.0,2,5,0,4,1,0.0,0.0,36.0,26,1
41667,51.0,1,335481.0,15,10.0,5,10,1,2,0,0.0,0.0,40.0,39,0
41668,40.0,4,197609.0,15,10.0,4,4,1,4,0,0.0,1340.0,40.0,39,1
41669,29.0,7,160731.0,12,14.0,2,13,0,4,1,0.0,0.0,50.0,11,1
41670,26.0,4,210848.0,6,5.0,2,3,0,4,1,2635.0,0.0,35.0,26,1
41671,59.0,4,196126.0,1,7.0,2,14,0,4,1,0.0,0.0,40.0,39,1
41672,36.0,4,201519.0,15,10.0,0,8,1,4,0,0.0,0.0,40.0,39,1
41673,48.0,2,121124.0,9,13.0,2,10,0,4,1,0.0,0.0,55.0,39,0
41674,22.0,7,203518.0,15,10.0,4,10,1,4,0,0.0,0.0,16.0,39,1
41675,52.0,4,254230.0,6,5.0,2,14,0,4,1,0.0,0.0,45.0,39,0
41676,39.0,4,136531.0,11,9.0,4,8,1,4,0,0.0,0.0,47.0,39,1
41677,25.0,4,108505.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,39,1
41678,37.0,6,31095.0,8,11.0,2,5,0,4,1,0.0,0.0,60.0,39,0
41679,37.0,4,149347.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,0
41680,33.0,6,188246.0,9,13.0,0,3,1,4,1,0.0,1590.0,60.0,39,1
41681,48.0,7,185859.0,9,13.0,2,4,0,4,1,0.0,0.0,38.0,39,0
41682,29.0,4,227879.0,8,11.0,4,6,3,4,1,0.0,0.0,40.0,39,1
41683,59.0,4,75541.0,11,9.0,6,3,1,4,0,0.0,0.0,40.0,39,1
41684,48.0,4,99385.0,11,9.0,5,1,1,4,0,0.0,0.0,40.0,39,1
41685,49.0,4,403061.0,3,2.0,4,7,2,4,0,0.0,0.0,40.0,26,1
41686,23.0,7,82067.0,8,11.0,2,11,0,4,1,0.0,0.0,40.0,39,1
41687,26.0,4,140434.0,15,10.0,0,12,1,4,1,0.0,0.0,45.0,39,1
41688,34.0,4,159268.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
41689,20.0,0,162945.0,15,10.0,4,0,3,4,1,0.0,0.0,40.0,39,1
41690,39.0,4,365430.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,0
41691,50.0,6,163678.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41692,54.0,4,230919.0,11,9.0,2,14,0,4,1,7688.0,0.0,60.0,39,0
41693,37.0,4,112264.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
41694,34.0,6,192900.0,15,10.0,4,5,1,4,1,0.0,0.0,35.0,39,1
41695,23.0,4,355856.0,9,13.0,4,12,3,1,1,0.0,0.0,20.0,39,1
41696,20.0,0,156916.0,15,10.0,4,0,3,2,0,0.0,0.0,40.0,39,1
41697,37.0,4,172927.0,15,10.0,0,14,1,4,1,0.0,1741.0,70.0,39,1
41698,19.0,0,170125.0,15,10.0,4,0,3,4,1,0.0,0.0,25.0,39,1
41699,35.0,4,305379.0,9,13.0,2,4,0,4,1,0.0,1887.0,50.0,39,0
41700,24.0,4,206974.0,9,13.0,4,1,3,4,0,0.0,0.0,40.0,39,1
41701,23.0,1,482096.0,7,12.0,4,1,3,2,1,0.0,0.0,20.0,39,1
41702,23.0,2,267843.0,9,13.0,4,10,3,2,0,0.0,0.0,32.0,39,1
41703,27.0,4,173927.0,15,10.0,4,13,3,3,0,0.0,0.0,32.0,23,1
41704,25.0,4,225865.0,11,9.0,4,8,4,4,0,0.0,0.0,50.0,39,1
41705,27.0,7,261278.0,14,15.0,4,10,1,2,0,0.0,0.0,80.0,0,1
41706,68.0,0,180082.0,11,9.0,2,0,0,4,1,0.0,0.0,23.0,39,1
41707,45.0,4,115187.0,8,11.0,0,7,3,4,0,0.0,0.0,40.0,39,1
41708,55.0,4,451603.0,15,10.0,0,3,1,4,1,0.0,0.0,40.0,39,1
41709,46.0,4,145041.0,9,13.0,0,7,2,4,1,0.0,2258.0,50.0,6,1
41710,31.0,6,132705.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,39,1
41711,33.0,2,177695.0,11,9.0,2,8,0,0,1,0.0,0.0,40.0,39,1
41712,40.0,4,197033.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,39,1
41713,23.0,4,307267.0,12,14.0,4,8,1,4,0,0.0,0.0,10.0,39,1
41714,39.0,6,341643.0,11,9.0,5,3,1,4,1,0.0,1669.0,50.0,39,1
41715,32.0,4,256362.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,0
41716,55.0,6,153484.0,15,10.0,2,10,0,4,1,0.0,0.0,50.0,39,1
41717,46.0,1,308077.0,15,10.0,5,4,4,4,0,0.0,0.0,50.0,39,1
41718,29.0,4,156266.0,7,12.0,4,4,3,0,1,0.0,0.0,25.0,39,1
41719,49.0,5,106634.0,12,14.0,4,4,1,4,0,27828.0,0.0,35.0,39,0
41720,59.0,4,198435.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,39,1
41721,30.0,4,37210.0,8,11.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41722,47.0,4,237914.0,11,9.0,6,3,1,4,1,0.0,0.0,40.0,39,1
41723,58.0,4,186106.0,5,4.0,0,8,1,4,0,0.0,0.0,40.0,39,1
41724,58.0,4,236731.0,3,2.0,2,8,0,4,1,0.0,0.0,40.0,5,1
41725,20.0,5,465725.0,11,9.0,0,6,3,4,1,0.0,0.0,25.0,39,1
41726,43.0,4,343121.0,15,10.0,0,8,1,4,0,0.0,0.0,30.0,39,1
41727,19.0,4,298435.0,15,10.0,4,1,3,4,0,0.0,2001.0,40.0,5,1
41728,40.0,7,255824.0,12,14.0,2,11,0,4,1,0.0,0.0,40.0,39,0
41729,23.0,2,255252.0,15,10.0,4,8,3,4,1,0.0,0.0,20.0,39,1
41730,61.0,4,184167.0,2,8.0,2,3,5,2,0,0.0,0.0,40.0,39,1
41731,54.0,4,145419.0,9,13.0,2,12,0,4,1,0.0,0.0,60.0,39,0
41732,32.0,4,87310.0,12,14.0,2,12,0,4,1,0.0,0.0,60.0,39,0
41733,25.0,6,55048.0,11,9.0,4,3,3,4,1,0.0,0.0,36.0,39,1
41734,30.0,4,104052.0,11,9.0,2,3,0,4,1,0.0,0.0,42.0,39,1
41735,19.0,4,41163.0,11,9.0,4,12,1,4,1,0.0,0.0,38.0,39,1
41736,23.0,0,502633.0,9,13.0,2,0,0,4,1,0.0,0.0,40.0,39,1
41737,65.0,4,176279.0,8,11.0,2,8,0,4,1,0.0,0.0,35.0,39,1
41738,25.0,4,279833.0,9,13.0,4,12,1,4,1,0.0,1590.0,44.0,39,1
41739,21.0,4,254351.0,11,9.0,4,8,1,4,1,0.0,0.0,35.0,39,1
41740,48.0,4,284916.0,6,5.0,2,12,0,4,1,0.0,0.0,40.0,0,1
41741,23.0,6,188925.0,11,9.0,2,6,3,4,1,0.0,0.0,40.0,39,1
41742,24.0,4,180954.0,15,10.0,4,8,1,4,0,0.0,0.0,40.0,39,1
41743,30.0,4,108023.0,9,13.0,2,10,0,4,1,0.0,0.0,60.0,39,1
41744,31.0,4,197058.0,12,14.0,4,10,1,4,0,2597.0,0.0,45.0,39,1
41745,58.0,4,100303.0,2,8.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41746,33.0,4,473133.0,10,16.0,2,10,0,4,1,15024.0,0.0,50.0,39,0
41747,32.0,7,27051.0,9,13.0,2,3,0,4,1,0.0,0.0,52.0,39,0
41748,29.0,4,163708.0,9,13.0,2,1,5,1,0,0.0,0.0,45.0,39,0
41749,61.0,4,52765.0,11,9.0,0,8,2,4,0,0.0,0.0,99.0,39,1
41750,43.0,5,84924.0,15,10.0,2,12,0,4,1,0.0,0.0,44.0,39,0
41751,38.0,4,181705.0,8,11.0,2,4,0,4,1,0.0,0.0,40.0,39,1
41752,17.0,4,52012.0,1,7.0,4,8,3,4,0,0.0,0.0,15.0,39,1
41753,36.0,4,167691.0,15,10.0,2,4,5,4,0,0.0,0.0,40.0,39,0
41754,45.0,1,182470.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,39,0
41755,62.0,4,200834.0,12,14.0,2,4,0,4,1,0.0,0.0,55.0,39,1
41756,46.0,7,76075.0,8,11.0,0,1,3,4,0,0.0,0.0,20.0,39,1
41757,42.0,6,200574.0,14,15.0,4,10,1,4,1,0.0,0.0,38.0,39,1
41758,31.0,4,29144.0,15,10.0,0,8,1,4,1,0.0,0.0,50.0,39,1
41759,42.0,6,34722.0,7,12.0,2,1,0,4,1,0.0,0.0,40.0,39,1
41760,37.0,4,177907.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,0,0
41761,51.0,4,238481.0,11,9.0,2,6,0,4,1,0.0,1902.0,42.0,39,0
41762,45.0,4,182541.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41763,73.0,1,142426.0,11,9.0,0,1,1,4,0,25124.0,0.0,20.0,39,0
41764,19.0,4,216413.0,11,9.0,0,13,4,4,0,0.0,0.0,55.0,39,1
41765,29.0,4,30070.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,1
41766,39.0,4,82699.0,14,15.0,0,10,1,2,0,13550.0,0.0,70.0,39,0
41767,32.0,4,236861.0,7,12.0,2,4,0,4,1,0.0,0.0,45.0,39,0
41768,46.0,4,114328.0,15,10.0,0,7,1,4,1,0.0,0.0,40.0,39,1
41769,42.0,4,198229.0,14,15.0,2,13,0,4,1,0.0,0.0,65.0,39,0
41770,24.0,4,138892.0,11,9.0,2,3,0,2,1,0.0,0.0,40.0,39,1
41771,41.0,2,271927.0,9,13.0,2,10,0,4,1,0.0,0.0,45.0,39,0
41772,64.0,0,220258.0,11,9.0,0,0,1,4,0,0.0,0.0,24.0,39,1
41773,28.0,4,212588.0,15,10.0,2,6,0,4,1,0.0,0.0,40.0,39,1
41774,57.0,4,477867.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
41775,29.0,4,394927.0,0,6.0,2,14,0,4,1,0.0,0.0,45.0,39,0
41776,35.0,4,155611.0,11,9.0,4,3,4,4,0,114.0,0.0,40.0,39,1
41777,39.0,4,109351.0,9,13.0,2,10,5,4,0,0.0,0.0,30.0,39,0
41778,38.0,4,206520.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41779,40.0,4,156526.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,1
41780,49.0,4,315437.0,11,9.0,5,12,1,4,0,0.0,0.0,40.0,39,1
41781,32.0,4,181665.0,11,9.0,4,1,2,4,0,0.0,0.0,50.0,39,1
41782,40.0,4,60594.0,15,10.0,0,8,4,4,0,0.0,0.0,30.0,39,1
41783,29.0,4,221233.0,7,12.0,0,4,4,4,0,0.0,0.0,37.0,39,1
41784,36.0,5,176900.0,15,10.0,3,1,4,4,0,0.0,0.0,25.0,39,1
41785,47.0,4,64563.0,15,10.0,2,1,0,4,1,7688.0,0.0,42.0,39,0
41786,23.0,4,99408.0,15,10.0,0,1,3,4,0,0.0,0.0,40.0,39,1
41787,41.0,6,219869.0,15,10.0,6,5,4,4,1,0.0,0.0,40.0,39,1
41788,41.0,2,135056.0,12,14.0,4,10,3,4,0,8614.0,0.0,50.0,39,0
41789,18.0,4,79077.0,2,8.0,4,6,3,4,1,0.0,0.0,22.0,39,1
41790,34.0,4,255830.0,7,12.0,0,3,4,2,0,7443.0,0.0,40.0,39,1
41791,38.0,6,22245.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,39,1
41792,34.0,4,150154.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,39,0
41793,62.0,7,342049.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
41794,66.0,6,99927.0,11,9.0,6,13,1,4,0,0.0,0.0,45.0,39,1
41795,18.0,4,191784.0,11,9.0,4,11,1,4,1,0.0,0.0,40.0,33,1
41796,41.0,4,175883.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41797,42.0,4,328239.0,15,10.0,4,8,3,4,1,0.0,0.0,30.0,39,1
41798,45.0,4,107231.0,7,12.0,2,3,0,4,1,0.0,0.0,45.0,39,1
41799,24.0,2,155818.0,9,13.0,4,10,1,4,0,0.0,0.0,60.0,39,1
41800,60.0,4,282421.0,11,9.0,2,8,0,2,1,0.0,0.0,40.0,0,1
41801,39.0,4,241998.0,11,9.0,4,3,1,4,1,0.0,0.0,40.0,39,1
41802,44.0,1,55363.0,9,13.0,2,10,0,4,1,0.0,1887.0,40.0,39,0
41803,29.0,4,137240.0,15,10.0,0,6,1,4,1,0.0,0.0,45.0,39,1
